,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,시작_시간대,종료_시간대,요일,종료_동
439746,2024-04-21,출발시간,740,ST-1739,방배2동_005_1,ST-1739,방배2동_005_1,1,116,920,방배2동,7,8,일,방배2동
440268,2024-04-21,도착시간,745,ST-1916,방배본동_030_1,ST-877,노량진1동_001_5,1,18,4910,방배본동,7,8,일,노량진1동
440348,2024-04-21,도착시간,745,ST-3086,방배본동_015_1,ST-2494,염창동_002_1,1,44,13099,방배본동,7,8,일,염창동
440892,2024-04-21,출발시간,755,ST-2669,방배3동_006_1,ST-1915,방배본동_026_1,1,13,2124,방배3동,7,7,일,방배본동
442018,2024-04-21,출발시간,810,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,51,8325,방배본동,8,9,일,방배본동
442134,2024-04-21,출발시간,810,ST-752,방배1동_007_1,ST-1909,반포3동_035_2,1,24,4060,방배1동,8,9,일,반포3동
442135,2024-04-21,출발시간,810,ST-758,방배4동_004_1,ST-694,사당2동_026_1,1,9,940,방배4동,8,9,일,사당2동
442243,2024-04-21,도착시간,810,ST-2669,방배3동_006_1,ST-1915,방배본동_026_1,1,13,2124,방배3동,8,9,일,방배본동
442537,2024-04-21,출발시간,815,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,2,0,방배본동,8,9,일,방배4동
442722,2024-04-21,도착시간,815,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,2,0,방배본동,8,9,일,방배4동
442746,2024-04-21,출발시간,820,ST-1163,방배4동_043_1,ST-752,방배1동_007_1,1,3,360,방배4동,8,9,일,방배1동
442969,2024-04-21,출발시간,820,ST-757,방배4동_026_2,ST-1916,방배본동_030_1,1,6,647,방배4동,8,9,일,방배본동
442981,2024-04-21,출발시간,820,ST-935,방배4동_002_1,ST-1915,방배본동_026_1,1,9,1235,방배4동,8,9,일,방배본동
443178,2024-04-21,도착시간,820,ST-758,방배4동_004_1,ST-694,사당2동_026_1,1,9,940,방배4동,8,9,일,사당2동
443189,2024-04-21,도착시간,820,ST-935,방배4동_002_1,ST-3086,방배본동_015_1,1,43,2627,방배4동,8,9,일,방배본동
443336,2024-04-21,출발시간,825,ST-2669,방배3동_006_1,ST-752,방배1동_007_1,1,7,932,방배3동,8,9,일,방배1동
443337,2024-04-21,출발시간,825,ST-2669,방배3동_006_1,ST-757,방배4동_026_2,1,5,1003,방배3동,8,9,일,방배4동
443439,2024-04-21,출발시간,825,ST-752,방배1동_007_1,ST-2669,방배3동_006_1,1,3,540,방배1동,8,9,일,방배3동
443471,2024-04-21,도착시간,825,ST-1163,방배4동_043_1,ST-752,방배1동_007_1,1,3,360,방배4동,8,9,일,방배1동
443670,2024-04-21,도착시간,825,ST-757,방배4동_026_2,ST-1916,방배본동_030_1,1,6,647,방배4동,8,9,일,방배본동
444070,2024-04-21,도착시간,830,ST-2669,방배3동_006_1,ST-752,방배1동_007_1,1,7,932,방배3동,8,9,일,방배1동
444071,2024-04-21,도착시간,830,ST-2669,방배3동_006_1,ST-757,방배4동_026_2,1,5,1003,방배3동,8,9,일,방배4동
444166,2024-04-21,도착시간,830,ST-752,방배1동_007_1,ST-2669,방배3동_006_1,1,3,540,방배1동,8,9,일,방배3동
444179,2024-04-21,도착시간,830,ST-935,방배4동_002_1,ST-1915,방배본동_026_1,1,9,1235,방배4동,8,9,일,방배본동
444657,2024-04-21,도착시간,835,ST-752,방배1동_007_1,ST-1909,반포3동_035_2,1,24,4060,방배1동,8,9,일,반포3동
444704,2024-04-21,출발시간,840,ST-1315,방배2동_046_1,ST-1739,방배2동_005_1,1,11,851,방배2동,8,9,일,방배2동
444943,2024-04-21,출발시간,840,ST-753,방배2동_039_1,ST-923,사당2동_052_1,1,6,830,방배2동,8,9,일,사당2동
445261,2024-04-21,출발시간,845,ST-1310,방배2동_045_1,ST-754,방배2동_048_1,1,4,600,방배2동,8,9,일,방배2동
445308,2024-04-21,출발시간,845,ST-1739,방배2동_005_1,ST-1929,반포4동_019_1,1,25,3931,방배2동,8,9,일,반포4동
445309,2024-04-21,출발시간,845,ST-1739,방배2동_005_1,ST-753,방배2동_039_1,1,4,622,방배2동,8,9,일,방배2동
445520,2024-04-21,출발시간,845,ST-755,방배3동_012_1,ST-2669,방배3동_006_1,1,8,1299,방배3동,8,9,일,방배3동
446048,2024-04-21,출발시간,850,ST-2669,방배3동_006_1,ST-1163,방배4동_043_1,1,3,897,방배3동,8,9,일,방배4동
446232,2024-04-21,도착시간,850,ST-1310,방배2동_045_1,ST-754,방배2동_048_1,1,4,600,방배2동,8,9,일,방배2동
446287,2024-04-21,도착시간,850,ST-1739,방배2동_005_1,ST-753,방배2동_039_1,1,4,622,방배2동,8,9,일,방배2동
446513,2024-04-21,도착시간,850,ST-753,방배2동_039_1,ST-923,사당2동_052_1,1,6,830,방배2동,8,9,일,사당2동
446825,2024-04-21,출발시간,855,ST-758,방배4동_004_1,ST-2355,사당1동_004_1,1,85,341,방배4동,8,8,일,사당1동
446887,2024-04-21,도착시간,855,ST-1315,방배2동_046_1,ST-1739,방배2동_005_1,1,11,851,방배2동,8,8,일,방배2동
447021,2024-04-21,도착시간,855,ST-2669,방배3동_006_1,ST-1163,방배4동_043_1,1,3,897,방배3동,8,8,일,방배4동
447129,2024-04-21,도착시간,855,ST-755,방배3동_012_1,ST-2669,방배3동_006_1,1,8,1299,방배3동,8,8,일,방배3동
447247,2024-04-21,출발시간,900,ST-1915,방배본동_026_1,ST-2669,방배3동_006_1,1,11,2162,방배본동,9,10,일,방배3동
447507,2024-04-21,도착시간,900,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,51,8325,방배본동,9,10,일,방배본동
448006,2024-04-21,출발시간,905,ST-753,방배2동_039_1,ST-2664,반포2동_043_2,1,26,3718,방배2동,9,10,일,반포2동
448036,2024-04-21,출발시간,905,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,3,699,방배본동,9,10,일,방배4동
448592,2024-04-21,출발시간,910,ST-754,방배2동_048_1,ST-3086,방배본동_015_1,1,97,17613,방배2동,9,10,일,방배본동
448593,2024-04-21,출발시간,910,ST-758,방배4동_004_1,ST-753,방배2동_039_1,1,8,1646,방배4동,9,10,일,방배2동
448613,2024-04-21,출발시간,910,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,3,0,방배4동,9,10,일,방배4동
448687,2024-04-21,도착시간,910,ST-1739,방배2동_005_1,ST-1929,반포4동_019_1,1,25,3931,방배2동,9,10,일,반포4동
448900,2024-04-21,도착시간,910,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,3,699,방배본동,9,10,일,방배4동
449302,2024-04-21,도착시간,915,ST-1915,방배본동_026_1,ST-2669,방배3동_006_1,1,11,2162,방배본동,9,10,일,방배3동
449511,2024-04-21,도착시간,915,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,3,0,방배4동,9,10,일,방배4동
449538,2024-04-21,출발시간,920,ST-1163,방배4동_043_1,ST-2664,반포2동_043_2,1,24,2479,방배4동,9,10,일,반포2동
449553,2024-04-21,출발시간,920,ST-1307,방배3동_009_1,ST-1910,반포3동_001_1,1,22,4575,방배3동,9,10,일,반포3동
449599,2024-04-21,출발시간,920,ST-1739,방배2동_005_1,ST-2364,사당1동_015_1,1,9,1104,방배2동,9,10,일,사당1동
449761,2024-04-21,출발시간,920,ST-3086,방배본동_015_1,ST-1307,방배3동_009_1,1,16,2561,방배본동,9,10,일,방배3동
449831,2024-04-21,출발시간,920,ST-757,방배4동_026_2,ST-758,방배4동_004_1,1,6,942,방배4동,9,10,일,방배4동
450113,2024-04-21,도착시간,920,ST-758,방배4동_004_1,ST-753,방배2동_039_1,1,8,1646,방배4동,9,10,일,방배2동
450151,2024-04-21,출발시간,925,ST-1163,방배4동_043_1,ST-1163,방배4동_043_1,1,112,11250,방배4동,9,10,일,방배4동
450152,2024-04-21,출발시간,925,ST-1163,방배4동_043_1,ST-1914,방배4동_026_1,1,3,292,방배4동,9,10,일,방배4동
450242,2024-04-21,출발시간,925,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,5,865,방배본동,9,10,일,방배4동
450472,2024-04-21,출발시간,925,ST-935,방배4동_002_1,ST-2368,사당2동_018_1,1,6,399,방배4동,9,10,일,사당2동
450737,2024-04-21,도착시간,925,ST-757,방배4동_026_2,ST-758,방배4동_004_1,1,6,942,방배4동,9,10,일,방배4동
450859,2024-04-21,출발시간,930,ST-1914,방배4동_026_1,ST-1163,방배4동_043_1,1,108,10803,방배4동,9,10,일,방배4동
451112,2024-04-21,출발시간,930,ST-949,방배본동_011_1,ST-683,노량진1동_001_3,1,43,6176,방배본동,9,10,일,노량진1동
451113,2024-04-21,출발시간,930,ST-949,방배본동_011_1,ST-692,흑석동_028_1,1,19,2994,방배본동,9,10,일,흑석동
451137,2024-04-21,도착시간,930,ST-1163,방배4동_043_1,ST-1914,방배4동_026_1,1,3,292,방배4동,9,10,일,방배4동
451208,2024-04-21,도착시간,930,ST-1739,방배2동_005_1,ST-2364,사당1동_015_1,1,9,1104,방배2동,9,10,일,사당1동
451227,2024-04-21,도착시간,930,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,5,865,방배본동,9,10,일,방배4동
451418,2024-04-21,도착시간,930,ST-753,방배2동_039_1,ST-2664,반포2동_043_2,1,26,3718,방배2동,9,10,일,반포2동
452079,2024-04-21,도착시간,935,ST-3086,방배본동_015_1,ST-1307,방배3동_009_1,1,16,2561,방배본동,9,10,일,방배3동
452159,2024-04-21,도착시간,935,ST-935,방배4동_002_1,ST-2368,사당2동_018_1,1,6,399,방배4동,9,10,일,사당2동
452210,2024-04-21,출발시간,940,ST-1307,방배3동_009_1,ST-755,방배3동_012_1,1,6,800,방배3동,9,10,일,방배3동
452279,2024-04-21,출발시간,940,ST-1739,방배2동_005_1,ST-753,방배2동_039_1,1,75,1270,방배2동,9,10,일,방배2동
452591,2024-04-21,출발시간,940,ST-755,방배3동_012_1,ST-753,방배2동_039_1,1,6,1445,방배3동,9,10,일,방배2동
452621,2024-04-21,출발시간,940,ST-949,방배본동_011_1,ST-753,방배2동_039_1,1,10,1587,방배본동,9,10,일,방배2동
452711,2024-04-21,도착시간,940,ST-1739,방배2동_005_1,ST-1739,방배2동_005_1,1,116,920,방배2동,9,10,일,방배2동
453288,2024-04-21,출발시간,945,ST-3086,방배본동_015_1,ST-928,반포2동_043_3,1,7,988,방배본동,9,10,일,반포2동
453376,2024-04-21,출발시간,945,ST-753,방배2동_039_1,ST-758,방배4동_004_1,1,7,1450,방배2동,9,10,일,방배4동
453377,2024-04-21,출발시간,945,ST-758,방배4동_004_1,ST-935,방배4동_002_1,1,2,860,방배4동,9,10,일,방배4동
453408,2024-04-21,출발시간,945,ST-949,방배본동_011_1,ST-2948,남현동_002_1,1,16,2430,방배본동,9,10,일,남현동
453444,2024-04-21,도착시간,945,ST-1163,방배4동_043_1,ST-2664,반포2동_043_2,1,24,2479,방배4동,9,10,일,반포2동
453462,2024-04-21,도착시간,945,ST-1307,방배3동_009_1,ST-1910,반포3동_001_1,1,22,4575,방배3동,9,10,일,반포3동
453463,2024-04-21,도착시간,945,ST-1307,방배3동_009_1,ST-755,방배3동_012_1,1,6,800,방배3동,9,10,일,방배3동
454521,2024-04-21,도착시간,950,ST-3086,방배본동_015_1,ST-928,반포2동_043_3,1,7,988,방배본동,9,10,일,반포2동
454626,2024-04-21,도착시간,950,ST-753,방배2동_039_1,ST-758,방배4동_004_1,1,7,1450,방배2동,9,10,일,방배4동
454627,2024-04-21,도착시간,950,ST-755,방배3동_012_1,ST-753,방배2동_039_1,1,6,1445,방배3동,9,10,일,방배2동
454628,2024-04-21,도착시간,950,ST-758,방배4동_004_1,ST-935,방배4동_002_1,1,2,860,방배4동,9,10,일,방배4동
454665,2024-04-21,도착시간,950,ST-949,방배본동_011_1,ST-692,흑석동_028_1,1,19,2994,방배본동,9,10,일,흑석동
454666,2024-04-21,도착시간,950,ST-949,방배본동_011_1,ST-753,방배2동_039_1,1,10,1587,방배본동,9,10,일,방배2동
454798,2024-04-21,출발시간,955,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,1,20,3282,방배본동,9,9,일,방배본동
455070,2024-04-21,출발시간,955,ST-949,방배본동_011_1,ST-760,방배4동_011_1,2,17,1942,방배본동,9,9,일,방배4동
455643,2024-04-21,출발시간,1000,ST-1915,방배본동_026_1,ST-2176,원효로2동_014_1,1,68,8315,방배본동,10,11,일,원효로2동
455814,2024-04-21,출발시간,1000,ST-3086,방배본동_015_1,ST-731,사당3동_012_1,1,21,2680,방배본동,10,11,일,사당3동
455885,2024-04-21,출발시간,1000,ST-758,방배4동_004_1,ST-760,방배4동_011_1,1,2,284,방배4동,10,11,일,방배4동
455903,2024-04-21,출발시간,1000,ST-949,방배본동_011_1,ST-1163,방배4동_043_1,1,9,1449,방배본동,10,11,일,방배4동
456257,2024-04-21,도착시간,1000,ST-758,방배4동_004_1,ST-760,방배4동_011_1,1,2,284,방배4동,10,11,일,방배4동
456274,2024-04-21,도착시간,1000,ST-949,방배본동_011_1,ST-2948,남현동_002_1,1,16,2430,방배본동,10,11,일,남현동
456399,2024-04-21,출발시간,1005,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,9,1096,방배본동,10,11,일,방배4동
456569,2024-04-21,출발시간,1005,ST-3086,방배본동_015_1,ST-935,방배4동_002_1,1,5,1043,방배본동,10,11,일,방배4동
456658,2024-04-21,출발시간,1005,ST-758,방배4동_004_1,ST-923,사당2동_052_1,1,5,676,방배4동,10,11,일,사당2동
456659,2024-04-21,출발시간,1005,ST-760,방배4동_011_1,ST-3086,방배본동_015_1,1,88,7150,방배4동,10,11,일,방배본동
457047,2024-04-21,도착시간,1005,ST-949,방배본동_011_1,ST-760,방배4동_011_1,2,17,1942,방배본동,10,11,일,방배4동
457181,2024-04-21,출발시간,1010,ST-1916,방배본동_030_1,ST-757,방배4동_026_2,1,6,634,방배본동,10,11,일,방배4동
457182,2024-04-21,출발시간,1010,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,7,1174,방배본동,10,11,일,방배4동
457719,2024-04-21,도착시간,1010,ST-3086,방배본동_015_1,ST-935,방배4동_002_1,1,5,1043,방배본동,10,11,일,방배4동
457789,2024-04-21,도착시간,1010,ST-758,방배4동_004_1,ST-923,사당2동_052_1,1,5,676,방배4동,10,11,일,사당2동
457814,2024-04-21,도착시간,1010,ST-949,방배본동_011_1,ST-1163,방배4동_043_1,1,9,1449,방배본동,10,11,일,방배4동
457968,2024-04-21,출발시간,1015,ST-1916,방배본동_030_1,ST-757,방배4동_026_2,1,5,570,방배본동,10,11,일,방배4동
458156,2024-04-21,출발시간,1015,ST-3086,방배본동_015_1,ST-935,방배4동_002_1,1,7,990,방배본동,10,11,일,방배4동
458243,2024-04-21,출발시간,1015,ST-758,방배4동_004_1,ST-3086,방배본동_015_1,1,14,1376,방배4동,10,11,일,방배본동
458410,2024-04-21,도착시간,1015,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,2,16,2270,방배본동,10,11,일,방배4동
458669,2024-04-21,도착시간,1015,ST-949,방배본동_011_1,ST-683,노량진1동_001_3,1,43,6176,방배본동,10,11,일,노량진1동
458724,2024-04-21,출발시간,1020,ST-1310,방배2동_045_1,ST-2920,양평2동_005_1,1,106,16154,방배2동,10,11,일,양평2동
459000,2024-04-21,출발시간,1020,ST-3086,방배본동_015_1,ST-2447,한강로동_008_2,1,65,6470,방배본동,10,11,일,한강로동
459082,2024-04-21,출발시간,1020,ST-759,방배4동_022_1,ST-712,남현동_025_1,1,9,1371,방배4동,10,11,일,남현동
459229,2024-04-21,도착시간,1020,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,1,20,3282,방배본동,10,11,일,방배본동
459230,2024-04-21,도착시간,1020,ST-1916,방배본동_030_1,ST-757,방배4동_026_2,2,11,1204,방배본동,10,11,일,방배4동
459404,2024-04-21,도착시간,1020,ST-3086,방배본동_015_1,ST-935,방배4동_002_1,1,7,990,방배본동,10,11,일,방배4동
459465,2024-04-21,도착시간,1020,ST-758,방배4동_004_1,ST-2355,사당1동_004_1,1,85,341,방배4동,10,11,일,사당1동
459615,2024-04-21,출발시간,1025,ST-1914,방배4동_026_1,ST-760,방배4동_011_1,2,29,1900,방배4동,10,11,일,방배4동
459616,2024-04-21,출발시간,1025,ST-1916,방배본동_030_1,ST-2359,사당3동_005_1,1,14,1540,방배본동,10,11,일,사당3동
459820,2024-04-21,출발시간,1025,ST-3181,방배3동_045_2,ST-3181,방배3동_045_2,1,0,0,방배3동,10,11,일,방배3동
459914,2024-04-21,출발시간,1025,ST-935,방배4동_002_1,ST-2656,서초3동_001_1,1,29,2967,방배4동,10,11,일,서초3동
460203,2024-04-21,도착시간,1025,ST-3086,방배본동_015_1,ST-731,사당3동_012_1,1,21,2680,방배본동,10,11,일,사당3동
460220,2024-04-21,도착시간,1025,ST-3181,방배3동_045_2,ST-3181,방배3동_045_2,1,0,0,방배3동,10,11,일,방배3동
460609,2024-04-21,출발시간,1030,ST-3086,방배본동_015_1,ST-780,잠원동_039_1,1,104,5274,방배본동,10,11,일,잠원동
460626,2024-04-21,출발시간,1030,ST-3181,방배3동_045_2,ST-3181,방배3동_045_2,1,10,1161,방배3동,10,11,일,방배3동
460731,2024-04-21,출발시간,1030,ST-753,방배2동_039_1,ST-3086,방배본동_015_1,1,16,2562,방배2동,10,11,일,방배본동
460759,2024-04-21,출발시간,1030,ST-935,방배4동_002_1,ST-1916,방배본동_030_1,1,6,1600,방배4동,10,11,일,방배본동
460760,2024-04-21,출발시간,1030,ST-935,방배4동_002_1,ST-757,방배4동_026_2,1,9,1406,방배4동,10,11,일,방배4동
461135,2024-04-21,도착시간,1030,ST-758,방배4동_004_1,ST-3086,방배본동_015_1,1,14,1376,방배4동,10,11,일,방배본동
461136,2024-04-21,도착시간,1030,ST-759,방배4동_022_1,ST-712,남현동_025_1,1,9,1371,방배4동,10,11,일,남현동
461206,2024-04-21,출발시간,1035,ST-1310,방배2동_045_1,ST-729,사당1동_009_1,1,12,1550,방배2동,10,11,일,사당1동
461273,2024-04-21,출발시간,1035,ST-1739,방배2동_005_1,ST-1915,방배본동_026_1,1,11,1820,방배2동,10,11,일,방배본동
461471,2024-04-21,출발시간,1035,ST-3086,방배본동_015_1,ST-694,사당2동_026_1,2,172,11396,방배본동,10,11,일,사당2동
461576,2024-04-21,출발시간,1035,ST-752,방배1동_007_1,ST-928,반포2동_043_3,1,15,2669,방배1동,10,11,일,반포2동
461577,2024-04-21,출발시간,1035,ST-757,방배4동_026_2,ST-757,방배4동_026_2,1,0,0,방배4동,10,11,일,방배4동
461995,2024-04-21,도착시간,1035,ST-757,방배4동_026_2,ST-757,방배4동_026_2,1,0,0,방배4동,10,11,일,방배4동
462011,2024-04-21,도착시간,1035,ST-935,방배4동_002_1,ST-1916,방배본동_030_1,1,6,1600,방배4동,10,11,일,방배본동
462154,2024-04-21,출발시간,1040,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,68,9990,방배본동,10,11,일,방배본동
462155,2024-04-21,출발시간,1040,ST-1916,방배본동_030_1,ST-928,반포2동_043_3,1,12,993,방배본동,10,11,일,반포2동
462458,2024-04-21,출발시간,1040,ST-757,방배4동_026_2,ST-757,방배4동_026_2,1,75,2610,방배4동,10,11,일,방배4동
462460,2024-04-21,출발시간,1040,ST-760,방배4동_011_1,ST-949,방배본동_011_1,1,5,1010,방배4동,10,11,일,방배본동
462484,2024-04-21,출발시간,1040,ST-935,방배4동_002_1,ST-8,합정동_028_1,1,48,12203,방배4동,10,11,일,합정동
462620,2024-04-21,도착시간,1040,ST-1914,방배4동_026_1,ST-760,방배4동_011_1,2,29,1900,방배4동,10,11,일,방배4동
462621,2024-04-21,도착시간,1040,ST-1916,방배본동_030_1,ST-2359,사당3동_005_1,1,14,1540,방배본동,10,11,일,사당3동
462788,2024-04-21,도착시간,1040,ST-3181,방배3동_045_2,ST-3181,방배3동_045_2,1,10,1161,방배3동,10,11,일,방배3동
462896,2024-04-21,도착시간,1040,ST-935,방배4동_002_1,ST-757,방배4동_026_2,1,9,1406,방배4동,10,11,일,방배4동
463354,2024-04-21,출발시간,1045,ST-759,방배4동_022_1,ST-753,방배2동_039_1,1,7,1027,방배4동,10,11,일,방배2동
463355,2024-04-21,출발시간,1045,ST-760,방배4동_011_1,ST-3086,방배본동_015_1,1,8,1453,방배4동,10,11,일,방배본동
463804,2024-04-21,도착시간,1045,ST-753,방배2동_039_1,ST-3086,방배본동_015_1,1,16,2562,방배2동,10,11,일,방배본동
463806,2024-04-21,도착시간,1045,ST-760,방배4동_011_1,ST-949,방배본동_011_1,1,5,1010,방배4동,10,11,일,방배본동
464202,2024-04-21,출발시간,1050,ST-3086,방배본동_015_1,ST-3258,용신동_037_1,1,58,13579,방배본동,10,11,일,용신동
464203,2024-04-21,출발시간,1050,ST-3086,방배본동_015_1,ST-753,방배2동_039_1,1,29,2368,방배본동,10,11,일,방배2동
464204,2024-04-21,출발시간,1050,ST-3086,방배본동_015_1,ST-935,방배4동_002_1,1,44,4217,방배본동,10,11,일,방배4동
464314,2024-04-21,출발시간,1050,ST-760,방배4동_011_1,ST-1309,방배4동_020_1,1,5,570,방배4동,10,11,일,방배4동
464395,2024-04-21,도착시간,1050,ST-1310,방배2동_045_1,ST-729,사당1동_009_1,1,12,1550,방배2동,10,11,일,사당1동
464450,2024-04-21,도착시간,1050,ST-1739,방배2동_005_1,ST-1915,방배본동_026_1,1,11,1820,방배2동,10,11,일,방배본동
